customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0936-NQLJU,1,0,1,41,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),875.55,1
9585-KKMFD,0,0,0,41,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,879.8,1
6048-NJXHX,0,0,1,41,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,899.45,1
1022-RKXDR,1,0,1,41,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,962.25,1
0484-JPBRU,0,0,1,41,0,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),996.45,1
2073-QBVBI,1,0,1,41,1,No phone service,Yes,No,Yes,No,One year,1,Mailed check,1391.65,1
4032-RMHCI,1,0,0,41,1,No phone service,No,Yes,No,No,One year,1,Credit card (automatic),1412.4,1
8807-ARQET,1,0,1,41,1,No phone service,Yes,No,No,Yes,Month-to-month,0,Electronic check,1677.85,1
2887-JPYLU,1,0,0,41,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),1841.9,1
3926-YZVVX,1,0,1,41,0,No,No,No,Yes,No,One year,1,Bank transfer (automatic),2029.05,1
8190-ZTQFB,0,0,1,41,1,No phone service,No,Yes,No,Yes,One year,0,Electronic check,2075.1,1
6128-AQBMT,0,1,1,41,1,No phone service,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,2215.4,1
3413-CSSTH,0,0,1,41,0,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),2237.55,1
2746-DIJLO,1,0,1,41,0,Yes,Yes,No,No,No,One year,0,Credit card (automatic),2364,1
9720-JJJOR,0,0,0,41,0,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),2511.3,1
0303-UNCIP,0,0,1,41,0,Yes,No,Yes,No,Yes,One year,1,Mailed check,2531.8,1
4174-LPGTI,1,0,0,41,0,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),2728.6,0
1338-CECEE,0,0,0,41,0,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),2839.95,1
1041-RXHRA,1,0,1,41,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),2868.05,0
1921-KYSAY,1,0,1,41,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,2877.05,1
6061-GWWAV,0,0,0,41,0,No,Yes,Yes,No,No,One year,1,Mailed check,2894.55,1
0471-LVHGK,0,0,1,41,0,Yes,No,Yes,No,Yes,One year,0,Electronic check,3001.2,0
1163-ONYEY,0,0,0,41,0,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),3023.55,1
8728-SKJLR,0,0,1,41,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,3089.1,1
8591-NXRCV,1,0,1,41,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),3090.65,1
2516-XSJKX,1,0,0,41,0,No,Yes,No,Yes,Yes,Two year,1,Electronic check,3126.45,1
7576-ASEJU,1,0,0,41,0,No,No,No,Yes,Yes,One year,0,Credit card (automatic),3187.65,1
2669-QVCRG,1,0,1,41,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),3190.65,1
9917-KWRBE,1,0,0,41,0,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),3211.2,1
0440-MOGPM,1,0,1,41,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,3263.9,1
2479-BRAMR,0,1,1,41,0,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),3273.55,0
8879-ZKJOF,1,0,1,41,0,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),3320.75,1
9170-GYZJC,1,0,0,41,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),3326.2,0
5651-CRHKQ,1,0,1,41,0,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),3339.05,1
3481-JHUZH,0,0,1,41,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,3439,1
9626-VFRGG,1,0,0,41,0,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),3645.05,1
9053-EJUNL,0,0,1,41,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,3645.75,1
7025-IWFHT,0,0,1,41,0,No,Yes,No,Yes,No,One year,0,Electronic check,3729.75,1
2359-KLTEK,1,0,0,41,0,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),3848,1
5439-WIKXB,0,1,1,41,0,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,3851.45,1
5274-XHAKY,1,0,0,41,0,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),3893.6,1
0580-PIQHM,1,0,0,41,0,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),3930.55,1
5229-DTFYB,1,0,1,41,0,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),3959.15,1
5312-UXESG,1,0,1,41,0,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),3990.6,1
9825-YCXWZ,1,1,1,41,0,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),4016.2,1
2080-CAZNM,1,1,1,41,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4133.95,1
8952-WCVCD,1,0,1,41,0,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),4162.05,1
1866-RZZQS,0,1,1,41,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4187.75,0
3058-HJCUY,0,0,0,41,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,4213.35,0
5693-PIPCS,0,0,1,41,0,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),4220.35,1
2845-AFFTX,0,1,1,41,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4259.3,0
9822-WMWVG,1,0,1,41,0,Yes,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,4282.4,1
9851-QXEEQ,0,0,1,41,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4346.4,0
0337-CNPZE,1,0,1,41,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4443.45,0
4567-AKPIA,1,0,0,41,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),4454.25,1
5514-YQENT,0,0,0,41,0,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,4507.15,1
4361-BKAXE,1,0,1,41,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4527.45,0
2403-BCASL,0,1,0,41,0,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,4534.9,0
9158-VCTQB,1,0,1,41,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4594.95,0
7279-BUYWN,1,1,1,41,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4689.5,0
4530-NDRKU,1,0,0,42,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,761.85,1
4878-BUNFV,0,0,0,42,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,828.85,1
8215-NGSPE,1,0,0,42,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,833.55,1
4825-FUREZ,0,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,835.5,1
8717-VCTXJ,0,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,839.4,1
5542-NKVRU,1,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),844.45,1
1686-STUHN,0,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),849.9,1
4518-FZBSX,0,0,0,42,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,854.9,1
8922-NPKBJ,0,0,0,42,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,867.3,1
1552-TKMXS,1,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),869.9,1
1839-UMACK,0,0,1,42,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,949.85,1
6223-DHJGV,1,0,1,42,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,958.1,1
8148-NLEGT,1,0,0,42,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,1014.25,1
6743-HHQPF,0,0,1,42,1,No phone service,No,No,No,No,Month-to-month,0,Credit card (automatic),1097.15,1
8098-TDCBU,1,0,1,42,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,1108.2,1
1623-NLDOT,1,0,1,42,1,No phone service,Yes,No,Yes,No,One year,1,Mailed check,1445.3,0
8644-XYTSV,0,0,1,42,1,No phone service,No,No,No,No,Month-to-month,0,Bank transfer (automatic),1626.05,1
5656-MJEFC,0,0,0,42,1,No phone service,No,Yes,Yes,No,Two year,1,Credit card (automatic),2032.3,1
3941-XTSKM,0,0,0,42,1,No phone service,Yes,Yes,No,Yes,One year,0,Credit card (automatic),2049.05,1
3570-YUEKJ,1,0,1,42,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,2077.95,1
3982-XWFZQ,1,0,1,42,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,2203.65,0
6752-APNJL,0,0,0,42,0,No,Yes,No,No,No,Month-to-month,1,Mailed check,2301.15,1
1708-PBBOA,1,0,1,42,1,No phone service,Yes,Yes,Yes,Yes,One year,0,Electronic check,2348.45,1
7995-ZHHNZ,0,0,1,42,0,Yes,No,No,No,No,One year,1,Credit card (automatic),2386.85,1
4445-KWOKW,1,0,1,42,0,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),2421.6,1
8495-PRWFH,1,1,1,42,0,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,2421.75,1
1097-FSPVW,1,0,1,42,0,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),2455.05,1
5236-XMZJY,1,0,1,42,0,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),2536.55,1
9351-LZYGF,1,0,1,42,0,Yes,Yes,No,Yes,No,Month-to-month,0,Credit card (automatic),2727.8,1
4615-PIVVU,1,0,1,42,0,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),2762.75,1
2541-YGPKE,0,0,0,42,0,No,No,No,Yes,Yes,One year,1,Credit card (automatic),2763.35,1
8738-JOKAR,1,0,1,42,0,No,Yes,No,Yes,Yes,One year,0,Mailed check,2882.25,1
8401-EMUWF,0,0,0,42,0,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),3058.3,1
5269-NRGDP,0,0,0,42,0,No,No,Yes,Yes,Yes,One year,1,Electronic check,3088.25,1
6261-RCVNS,1,0,1,42,0,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),3160.55,0
3714-JTVOV,1,1,1,42,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),3229.4,0
9003-CPATH,0,0,1,42,0,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,3313.4,1
1307-TVUFB,0,1,1,42,0,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),3344.1,1
8434-PNQZX,1,0,1,42,0,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),3373.4,1
4522-XRWWI,0,0,1,42,0,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),3375.9,1
8387-MOJJT,1,0,0,42,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),3384,0
9490-DFPMD,1,1,1,42,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,3541.35,0
9194-GFVOI,1,0,1,42,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),3571.6,1
4471-KXAUH,1,0,1,42,0,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,3588.4,0
7621-VPNET,1,0,1,42,0,Yes,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),3729.75,1
4879-GZLFH,1,0,0,42,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,3875.4,1
5197-PYEPU,1,0,0,42,0,Yes,Yes,No,No,No,One year,0,Credit card (automatic),3923.8,1
4690-PKDQG,1,1,1,42,0,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,3930.6,1
3951-NJCVI,1,1,1,42,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,3944.5,1
7547-EKNFS,0,0,1,42,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),3959.35,0
2347-WKKAE,0,0,1,42,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4014.6,1
9833-TGFHX,0,0,0,42,0,Yes,No,No,No,Yes,One year,1,Electronic check,4016.75,1
0815-MFZGM,1,0,1,42,0,No,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),4135,1
8019-ENHXU,0,0,1,42,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,4138.05,0
8708-XPXHZ,1,0,0,42,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,4186.3,0
2800-QQUSO,0,0,1,42,0,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,4222.95,1
1723-HKXJQ,0,0,1,42,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4273.45,0
0959-WHOKV,0,0,1,42,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,4298.45,1
8216-AZUUZ,1,0,0,42,0,No,No,Yes,Yes,Yes,Two year,0,Electronic check,4303.65,1
6661-HBGWL,1,1,1,42,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4323.45,0
9919-YLNNG,1,0,1,42,0,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4327.5,1
9661-ACXBS,1,0,1,42,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4400.75,0
7599-FKVXZ,0,0,1,42,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4512.7,0
6362-QHAFM,0,0,1,42,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,4586.15,1
7789-HKSBS,1,1,1,42,0,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),4599.15,1
3653-NCRDJ,0,0,0,43,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,776.25,1
1985-MBRYP,1,0,1,43,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),779.25,1
4955-VCWBI,1,0,0,43,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,817.95,1
1047-RNXZV,0,0,1,43,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,876.15,1
0804-YGEQV,1,0,0,43,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),993.15,1
0057-QBUQH,1,0,0,43,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,1070.15,1
2208-NKVVH,0,0,0,43,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1077.95,1
8234-GSZYK,0,0,1,43,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1110.05,1
7799-LGRDP,1,0,1,43,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1188.2,1
1395-OFUWC,0,0,0,43,1,No phone service,Yes,No,No,No,Month-to-month,1,Credit card (automatic),1224.05,1
2144-ESWKO,0,0,1,43,1,No phone service,No,Yes,No,No,One year,0,Credit card (automatic),1463.7,1
5730-RIITO,1,1,1,43,1,No phone service,Yes,No,No,No,Month-to-month,0,Credit card (automatic),1500.25,1
7233-IOQNP,1,0,1,43,1,No phone service,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),1505.35,1
9839-ETQOE,0,0,0,43,1,No phone service,Yes,Yes,No,No,Month-to-month,0,Electronic check,1912.85,1
9388-ZEYVT,0,0,1,43,1,No phone service,No,Yes,Yes,Yes,One year,1,Electronic check,1931.3,1
2027-OAQQC,1,0,1,43,1,No phone service,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),2076.2,0
6682-VCIXC,1,0,0,43,1,No phone service,Yes,No,Yes,No,One year,0,Bank transfer (automatic),2151.6,1
1247-QBVSH,1,0,0,43,0,No,Yes,No,No,No,Month-to-month,1,Mailed check,2169.4,1
6397-JNZZG,1,1,1,43,1,No phone service,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),2342.2,0
6968-URWQU,0,0,1,43,0,No,No,No,No,No,One year,0,Mailed check,2391.15,1
9619-GSATL,1,0,1,43,0,No,Yes,No,Yes,No,One year,1,Electronic check,2444.25,1
4580-TMHJU,1,0,0,43,0,No,No,No,No,No,Month-to-month,1,Electronic check,2499.3,0
3397-AVTKU,0,0,1,43,0,No,Yes,No,No,Yes,Two year,0,Electronic check,2548.55,1
3441-CGZJH,1,0,0,43,1,No phone service,No,Yes,Yes,Yes,One year,0,Credit card (automatic),2640.55,1
8100-HZZLJ,1,0,0,43,0,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,2737.05,1
6171-ZTVYB,0,0,1,43,0,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),2907.35,1
6718-BDGHG,1,0,1,43,0,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),2908.2,1
2842-BCQGE,0,0,1,43,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),3161.4,1
7100-FQPRV,0,0,0,43,0,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),3173.35,1
7730-IUTDZ,0,0,1,43,0,No,No,No,No,No,Month-to-month,0,Electronic check,3198.6,0
2351-BKRZW,1,0,0,43,0,No,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),3254.35,1
0475-RIJEP,0,0,1,43,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,3365.85,0
3503-TYDAY,1,0,1,43,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,3398.9,1
9027-TMATR,1,0,1,43,0,No,No,Yes,Yes,Yes,Two year,0,Electronic check,3460.3,1
7654-YWJUF,0,0,1,43,0,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),3539.25,1
2716-GFZOR,0,0,1,43,0,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),3551.65,1
5318-YKDPV,0,0,0,43,0,No,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),3566.6,1
5129-HHMZC,1,0,1,43,0,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),3574.5,1
7868-BGSZA,0,0,1,43,0,Yes,No,Yes,No,Yes,One year,0,Electronic check,3581.6,1
5019-GQVCR,0,1,1,43,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,3645.6,1
7156-MXBJE,1,0,1,43,0,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),3662.25,1
8012-SOUDQ,1,1,1,43,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,3838.75,1
2856-NNASM,0,1,1,43,0,No,No,No,No,Yes,Month-to-month,0,Mailed check,3856.75,0
9386-LDCZR,0,0,1,43,0,No,Yes,Yes,Yes,No,One year,0,Credit card (automatic),3882.3,1
8597-CWYHH,0,0,1,43,0,Yes,No,No,No,Yes,One year,1,Mailed check,3921.3,1
5461-QKNTN,0,1,1,43,0,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,3953.15,1
5712-AHQNN,1,0,1,43,0,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,3954.1,1
5681-LLOEI,0,0,0,43,0,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),4013.8,1
5977-CKHON,1,0,0,43,0,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4039,1
4760-THGOT,1,0,1,43,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4107.3,1
9699-UBQFS,1,1,1,43,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,4156.8,1
3524-WQDSG,1,0,0,43,0,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4209.95,1
7486-KSRVI,0,0,1,43,0,Yes,No,No,Yes,Yes,One year,0,Electronic check,4211.55,0
1217-VASWC,0,1,1,43,0,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),4304,1
8374-XGEJJ,0,1,1,43,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4388.4,0
7142-HVGBG,0,1,1,43,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4414.3,0
9154-QDGTH,0,0,0,43,0,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),4451.85,1
9600-NAXZN,0,0,1,43,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4528,0
5056-FIMPT,1,0,0,43,0,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),4532.3,1
8327-LZKAS,1,1,1,43,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,4533.9,0
6179-GJPSO,1,1,1,43,0,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),4600.7,0
5099-BAILX,0,1,0,43,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4687.9,0
6680-NENYN,1,0,1,43,0,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,4759.85,0
9360-AHGNL,1,1,1,43,0,Yes,No,Yes,Yes,Yes,One year,0,Mailed check,4830.25,0
1557-EMYVT,1,0,1,43,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),4895.1,1
1051-EQPZR,1,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,780.25,1
7242-EDTYC,0,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),819.95,1
2122-SZZZD,0,0,1,44,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),835.5,1
6725-TPKJO,0,0,1,44,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,845.25,1
2428-HYUNX,0,1,1,44,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),847.25,1
1269-FOYWN,0,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),860.85,1
0129-QMPDR,0,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),865.05,1
8896-RAZCR,1,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,868.1,1
4625-LAMOB,0,0,1,44,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),905.55,1
9067-SQTNS,0,0,0,44,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),926,1
3378-AJRAO,0,0,0,44,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,1013.6,1
3935-TBRZZ,0,0,0,44,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,1110.5,1
8919-FYFQZ,0,1,1,44,1,No phone service,Yes,No,No,No,Month-to-month,0,Electronic check,1359.7,0
0440-QEXBZ,1,0,1,44,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,2139.1,1
6281-FKEWS,1,0,1,44,1,No phone service,No,Yes,No,Yes,One year,0,Electronic check,2265,1
6981-TDRFT,0,0,0,44,1,No phone service,No,Yes,Yes,Yes,One year,0,Electronic check,2317.1,1
5583-EJXRD,0,0,0,44,1,No phone service,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),2375.2,1
8627-EHGIP,0,0,1,44,1,No phone service,Yes,Yes,No,Yes,One year,0,Mailed check,2375.4,0
7191-ADRGF,0,0,1,44,1,No phone service,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),2390.45,1
6103-QCKFX,1,0,0,44,0,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),2419.55,1
6738-ISCBM,0,0,1,44,1,No phone service,No,Yes,No,Yes,One year,0,Electronic check,2440.25,1
4385-ZKVNW,0,0,0,44,0,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),2549.1,1
9127-QRZMH,0,0,1,44,0,No,Yes,No,Yes,No,One year,0,Bank transfer (automatic),2603.95,1
2348-KCJLT,1,0,1,44,0,No,Yes,Yes,No,No,One year,0,Mailed check,2722.2,1
9209-NWPGU,0,0,1,44,0,No,No,No,Yes,No,One year,1,Electronic check,2774.55,1
2408-PSJVE,0,0,0,44,0,No,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,2924.05,1
9142-KZXOP,0,0,1,44,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),2958.95,1
6896-SRVYQ,0,1,1,44,0,No,No,Yes,No,No,Month-to-month,1,Electronic check,3122.4,1
4682-BLBUC,0,0,1,44,0,No,Yes,Yes,Yes,No,One year,0,Electronic check,3250.45,1
0134-XWXCE,1,1,1,44,0,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),3268.05,1
1121-QSIVB,1,0,0,44,0,Yes,Yes,No,No,Yes,One year,0,Mailed check,3471.1,1
7398-LXGYX,0,0,1,44,0,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),3626.35,1
1394-SUIUH,1,1,1,44,0,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,3670.5,1
0723-FDLAY,0,0,1,44,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),3704.15,1
4720-VSTSI,1,0,1,44,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),3862.55,0
6345-ULYRW,0,1,1,44,0,Yes,Yes,No,No,Yes,One year,1,Mailed check,3912.9,0
9688-YGXVR,1,0,1,44,0,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),3973.2,1
8679-LZBMD,0,0,1,44,0,No,No,No,No,Yes,One year,0,Bank transfer (automatic),3974.15,1
9391-DXGGG,1,1,1,44,0,No,Yes,Yes,No,Yes,One year,1,Credit card (automatic),3990.75,1
5857-TYBCJ,0,1,1,44,0,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,4040.2,1
2270-CHBFN,1,0,1,44,0,Yes,Yes,Yes,Yes,No,Month-to-month,0,Credit card (automatic),4060.55,1
8782-LKFPK,0,0,1,44,0,Yes,No,Yes,No,Yes,Month-to-month,0,Mailed check,4063,1
0943-ZQPXH,0,0,0,44,0,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4122.9,1
3410-MHHUM,1,0,0,44,0,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,4295.35,1
5980-NOPLP,1,0,1,44,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,4364.1,0
2578-JQPHZ,0,0,1,44,0,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),4378.35,1
8761-NSOBC,0,0,1,44,0,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,4398.15,0
9168-INPSZ,1,1,1,44,0,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,4495.65,1
4393-RYCRE,0,0,1,44,0,No,Yes,Yes,No,Yes,One year,0,Electronic check,4510.8,1
6689-VRRTK,1,1,1,44,0,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),4860.35,1
2587-EKXTS,0,0,1,44,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4915.15,1
